,LanguageName,Latitude,Longitude,WordModernName1,Phonetic,SpellingAltv1,source_csv
1123,Ercilla,-38.04926,-72.44544,boca,wɘn,,4-wün.csv
1124,Galvarino,-38.40865,-72.78342,boca,wɘn,,4-wün.csv
1125,Victoria,-38.35303,-72.19395,boca,vɘn,,4-wün.csv
1126,Lonquimay,-38.42587,-71.37014,boca,wɘn,,4-wün.csv
1127,Chol Chol,-38.51661,-72.97454,boca,wɘn,,4-wün.csv
1128,Dollinco,-38.67157,-72.82837,boca,wɘn,,4-wün.csv
1129,Vilcún,-38.59695,-72.31239,boca,wɘn,,4-wün.csv
1130,Puerto Saavedra,-38.78431,-73.39912,boca,ɡwɘn,,4-wün.csv
1131,Truf Truf,-38.75576,-72.43983,boca,wɘn,,4-wün.csv
1132,Icalma,-38.72338,-71.1847,boca,wɘn,,4-wün.csv
1133,Freire,-38.99144,-72.8833,boca,wɘn,,4-wün.csv
1134,Cunco,-38.97601,-72.01425,boca,wɘn,,4-wün.csv
1135,Nueva Toltén,-39.20931,-73.1312,boca,wɘn,,4-wün.csv
1136,Villarrica,-39.48612,-72.3038,boca,wɘn,,4-wün.csv
1137,Curarrehue,-39.46788,-71.55193,boca,wɘn,,4-wün.csv
1138,Mariquina,-39.45147,-73.26457,boca,wɘn,,4-wün.csv
1139,Lanco,-39.5046,-72.44441,boca,wɘn,,4-wün.csv
1140,Panguipulli,-39.54399,-72.12614,boca,wɘn,,4-wün.csv
1141,Valdivia,-39.81291,-72.95438,boca,wɘn,,4-wün.csv
1142,San Pablo,-40.38308,-73.34988,boca,m̩.ˈbɘn,,4-wün.csv
1143,S. Juan de la Costa,-40.51004,-73.52129,boca,wɘn̪,,4-wün.csv
1144,Chalileo,-36.42252,-66.47321,boca,wɘn,,4-wün.csv
1145,Picunches,-38.78279,-70.22884,boca,wɘn,,4-wün.csv
1146,Zapala,-38.85047,-69.74997,boca,wɘn,,4-wün.csv
1147,Aluminé,-39.19681,-71.05406,boca,ʊ.ˈɘn,,4-wün.csv
1148,Junín de los Andes,-39.82386,-71.28742,boca,wɘn,,4-wün.csv
1149,Huiliches,-39.63992,-71.18686,boca,wɘn,,4-wün.csv
1150,Jacobacci,-41.28813,-69.55719,boca,wɘn,,4-wün.csv
1151,Cushamen,-42.23392,-71.34994,boca,wɘn,,4-wün.csv
1152,Futaleufú,-42.95052,-71.18351,boca,wɘn,,4-wün.csv
1153,Lago Rosario,-43.24408,-71.32581,boca,wɘn,,4-wün.csv
1154,Ref. Spelling,-40.0,-75.5,persona_que_ensenya,ɐ̝θɘmtʃëfë,adümchefe,5-adümchefe.csv
1155,Santa Bárbara,-37.67405,-71.80186,persona_que_ensenya,ɐ̝.ˌðʊm.ˈt͡ʃë.vë,,5-adümchefe.csv
1156,Alto Bío Bío,-38.04457,-71.36344,persona_que_ensenya,ˌɐ̝.ðʊm.ˈt͡ʃë.ʋë,,5-adümchefe.csv
1157,Vilcún,-38.59695,-72.31239,persona_que_ensenya,ɐ̝.ˌðʊm.ˈt͡ʃë.vë,,5-adümchefe.csv
1158,Puerto Saavedra,-38.78431,-73.39912,persona_que_ensenya,ɐ̝.ˌθɘm.ˈt͡ʃë.fë,,5-adümchefe.csv
1159,Truf Truf,-38.75576,-72.43983,persona_que_ensenya,ɐ̝.ˌsɘm.t͡ʃë.ˈfë,,5-adümchefe.csv
1160,Icalma,-38.72338,-71.1847,persona_que_ensenya,ˌɐ̝.θʊ.mɘ̆.ˈʃë.fë,,5-adümchefe.csv
1161,Freire,-38.99144,-72.8833,persona_que_ensenya,ˌɐ̝.θʊm.ˈt͡ʃë.fë,,5-adümchefe.csv
1162,Nueva Toltén,-39.20931,-73.1312,persona_que_ensenya,ɐ̝.ˈθɘm.ˌt͡ʃë.fë,,5-adümchefe.csv
1163,Curarrehue,-39.46788,-71.55193,persona_que_ensenya,ɐ̝.ˌθʊm.t͡ʃë.ˈfë,,5-adümchefe.csv
1164,Mariquina,-39.45147,-73.26457,persona_que_ensenya,ɐ̝.ˌjɘn.ˈt͡ʃë.fë,,5-adümchefe.csv
1165,Lanco,-39.5046,-72.44441,persona_que_ensenya,ˌɐ̝.fɘn.ˈt͡ʃë.fë,,5-adümchefe.csv
1166,Panguipulli,-39.54399,-72.12614,persona_que_ensenya,ˌɐ̝.s̪ʊɲ.ˈt͡ʃë.fë,,5-adümchefe.csv
1167,Valdivia,-39.81291,-72.95438,persona_que_ensenya,ˌɐ̝.θɘm.ˈʃë.fë,,5-adümchefe.csv
1168,Junín de los Andes,-39.82386,-71.28742,persona_que_ensenya,ɐ̝.ˌθɘm.t̪ɘ̆.ˈfë,,5-adümchefe.csv
1169,Lago Rosario,-43.24408,-71.32581,persona_que_ensenya,ɐ̝.ˌθʊm.ˈt͡ʃë.fë,,5-adümchefe.csv
1170,Ref. Spelling,-40.0,-75.5,harina_tostada,mɘʐkë,mürke,9-mürke.csv
1171,Santa Bárbara,-37.67405,-71.80186,harina_tostada,ˈmɘɻ.kʰë,,9-mürke.csv
1172,Cañete,-37.96722,-73.39282,harina_tostada,mɘɻ.ˈcʰë,,9-mürke.csv
1173,Tirúa,-38.3699,-73.49067,harina_tostada,ˈmɘɻ.kë,,9-mürke.csv
1174,Alto Bío Bío,-38.04457,-71.36344,harina_tostada,ˈmɘɻ.kë,,9-mürke.csv
1175,Angol,-37.86289,-72.68304,harina_tostada,mɘɻ.ˈcʰë,,9-mürke.csv
1176,Lumaco,-38.17584,-72.89947,harina_tostada,ˈmɘɻ.cʰë,,9-mürke.csv
1177,Ercilla,-38.04926,-72.44544,harina_tostada,ˈmɘɻ.cʰë,,9-mürke.csv
1178,Galvarino,-38.40865,-72.78342,harina_tostada,ˈɱɘɻ.cë,,9-mürke.csv
1179,Victoria,-38.35303,-72.19395,harina_tostada,mɘɻ.ˈkʰë,,9-mürke.csv
1180,Lonquimay,-38.42587,-71.37014,harina_tostada,ˈmɘɻʂ.kʰë̥,,9-mürke.csv
1181,Chol Chol,-38.51661,-72.97454,harina_tostada,mɘɻ.ˈcʰë,,9-mürke.csv
1182,Dollinco,-38.67157,-72.82837,harina_tostada,mɘɻ.ˈcʰë,,9-mürke.csv
1183,Vilcún,-38.59695,-72.31239,harina_tostada,ˈmɘɻ.cʰë,,9-mürke.csv
1184,Puerto Saavedra,-38.78431,-73.39912,harina_tostada,ˈmɘɻ.cʰë,,9-mürke.csv
1185,Truf Truf,-38.75576,-72.43983,harina_tostada,ˈmɘʐ.kë,,9-mürke.csv
1186,Icalma,-38.72338,-71.1847,harina_tostada,mɻ̩.ˈcʰë,,9-mürke.csv
1187,Freire,-38.99144,-72.8833,harina_tostada,ˈmɘɻ.cë,,9-mürke.csv
1188,Cunco,-38.97601,-72.01425,harina_tostada,mɘʐ.ˈkʰë,,9-mürke.csv
1189,Nueva Toltén,-39.20931,-73.1312,harina_tostada,ˈmɘɻ.cʰë,,9-mürke.csv
1190,Villarrica,-39.48612,-72.3038,harina_tostada,mɘɻ.ˈcë,,9-mürke.csv
1191,Curarrehue,-39.46788,-71.55193,harina_tostada,mɘɻ.ˈkʰë,,9-mürke.csv
1192,Mariquina,-39.45147,-73.26457,harina_tostada,ˈmɘɻ.kʰë̥,,9-mürke.csv
1193,Lanco,-39.5046,-72.44441,harina_tostada,mɘɻ.ˈcʰë,,9-mürke.csv
1194,Panguipulli,-39.54399,-72.12614,harina_tostada,ˈmɘʃ.kë,,9-mürke.csv
1195,Valdivia,-39.81291,-72.95438,harina_tostada,ˈmɘɻ.cʰë,,9-mürke.csv
1196,San Pablo,-40.38308,-73.34988,harina_tostada,ˈmɘʂ.cʰḛ̈,,9-mürke.csv
1197,S. Juan de la Costa,-40.51004,-73.52129,harina_tostada,ˈmɘʂ.xë,,9-mürke.csv
1198,Zapala,-38.85047,-69.74997,harina_tostada,mɘɻ.ˈkë,,9-mürke.csv
1199,Aluminé,-39.19681,-71.05406,harina_tostada,mɘɻ.ˈcʰë,,9-mürke.csv
1200,Junín de los Andes,-39.82386,-71.28742,harina_tostada,mɘɻ.ˈcë,,9-mürke.csv
1201,Jacobacci,-41.28813,-69.55719,harina_tostada,mɘɻ.ˈkʰë,,9-mürke.csv
1202,Futaleufú,-42.95052,-71.18351,harina_tostada,mɘɻ.ˈkʰë,,9-mürke.csv
1203,Lago Rosario,-43.24408,-71.32581,harina_tostada,mɘɻ.ˈcʰë,,9-mürke.csv
1204,Ref. Spelling,-40.0,-75.5,vestido_lana,kɘpɐ̝m,küpam,14-küpam.csv
1205,Santa Bárbara,-37.67405,-71.80186,vestido_lana,hɘ.ˈpɘm,,14-küpam.csv
1206,Cañete,-37.96722,-73.39282,vestido_lana,kɘ̆.ˈpɐ̝n,,14-küpam.csv
1207,Tirúa,-38.3699,-73.49067,vestido_lana,kp̩̚.ˈɸɐ̝m,,14-küpam.csv
1208,Alto Bío Bío,-38.04457,-71.36344,vestido_lana,kp̩̚.ˈpɐ̝m,,14-küpam.csv
1209,Lumaco,-38.17584,-72.89947,vestido_lana,kʊ̆.ˈpɐ̝,,14-küpam.csv
1210,Galvarino,-38.40865,-72.78342,vestido_lana,kʰɘ.ˈpɐ̝m,,14-küpam.csv
1211,Lonquimay,-38.42587,-71.37014,vestido_lana,kʰɘ̆.ˈpɐ̝,,14-küpam.csv
1212,Chol Chol,-38.51661,-72.97454,vestido_lana,kʰɘ̆.ˈpɐ̝m,,14-küpam.csv
1213,Dollinco,-38.67157,-72.82837,vestido_lana,kʰɘ̆.ˈpɐ̝m,,14-küpam.csv
1214,Puerto Saavedra,-38.78431,-73.39912,vestido_lana,kɘ.ˈpɐ̝m,,14-küpam.csv
1215,Truf Truf,-38.75576,-72.43983,vestido_lana,kɘ.ˈpɐ̝m,,14-küpam.csv
1216,Icalma,-38.72338,-71.1847,vestido_lana,kɘ.ˈpɐ̝m,,14-küpam.csv
1217,Freire,-38.99144,-72.8833,vestido_lana,kɘ̆.ˈpɐ̝m,,14-küpam.csv
1218,Cunco,-38.97601,-72.01425,vestido_lana,kɘ̆.ˈpɐ̝m,,14-küpam.csv
1219,Nueva Toltén,-39.20931,-73.1312,vestido_lana,kɘ̆.ˈbɐ̝m,,14-küpam.csv
1220,Villarrica,-39.48612,-72.3038,vestido_lana,kɘ̆.ˈpɐ̝m,,14-küpam.csv
1221,Mariquina,-39.45147,-73.26457,vestido_lana,kɘ̆.ˈpɐ̝m,,14-küpam.csv
1222,Lanco,-39.5046,-72.44441,vestido_lana,kʊ.ˈpɐ̝m,,14-küpam.csv
1223,Panguipulli,-39.54399,-72.12614,vestido_lana,kɘ.ˈpɐ̝m,,14-küpam.csv
1224,Valdivia,-39.81291,-72.95438,vestido_lana,kɘ.ˈpɐ̝m,,14-küpam.csv
1225,Aluminé,-39.19681,-71.05406,vestido_lana,kʰɘ̆.ˈpɐ̝m,,14-küpam.csv
1226,Junín de los Andes,-39.82386,-71.28742,vestido_lana,kɘ̆.ˈpɐ̝m,,14-küpam.csv
1227,Huiliches,-39.63992,-71.18686,vestido_lana,kɘ̥̆.ˈpɐ̝m,,14-küpam.csv
1228,Cushamen,-42.23392,-71.34994,vestido_lana,kɘ.ˈpɐ̝n,,14-küpam.csv
1229,Futaleufú,-42.95052,-71.18351,vestido_lana,h̩.ˈpɐ̝n,,14-küpam.csv
1230,Lago Rosario,-43.24408,-71.32581,vestido_lana,kɘ.ˈpɐ̝m,,14-küpam.csv
1231,Ref. Spelling,-40.0,-75.5,nombre,ɘj,üy,5-üy.csv
1232,Santa Bárbara,-37.67405,-71.80186,nombre,ɘj,,5-üy.csv
1233,Cañete,-37.96722,-73.39282,nombre,ɘj,,5-üy.csv
1234,Alto Bío Bío,-38.04457,-71.36344,nombre,ɘj,,5-üy.csv
1235,Angol,-37.86289,-72.68304,nombre,ɘj,,5-üy.csv
1236,Lumaco,-38.17584,-72.89947,nombre,ɘj,,5-üy.csv
1237,Ercilla,-38.04926,-72.44544,nombre,ɘjç,,5-üy.csv
1238,Galvarino,-38.40865,-72.78342,nombre,ɘj,,5-üy.csv
1239,Victoria,-38.35303,-72.19395,nombre,ɘj,,5-üy.csv
1240,Lonquimay,-38.42587,-71.37014,nombre,ɘjç,,5-üy.csv
1241,Chol Chol,-38.51661,-72.97454,nombre,ɘj,,5-üy.csv
1242,Dollinco,-38.67157,-72.82837,nombre,ɣɘj,,5-üy.csv
1243,Vilcún,-38.59695,-72.31239,nombre,ɘj,,5-üy.csv
1244,Puerto Saavedra,-38.78431,-73.39912,nombre,ɘj,,5-üy.csv
1245,Truf Truf,-38.75576,-72.43983,nombre,ɘj,,5-üy.csv
1246,Icalma,-38.72338,-71.1847,nombre,ɘj,,5-üy.csv
1247,Freire,-38.99144,-72.8833,nombre,ɘj,,5-üy.csv
1248,Cunco,-38.97601,-72.01425,nombre,ɣɘjʒ,,5-üy.csv
1249,Nueva Toltén,-39.20931,-73.1312,nombre,ɘj,,5-üy.csv
1250,Villarrica,-39.48612,-72.3038,nombre,ɘj,,5-üy.csv
1251,Curarrehue,-39.46788,-71.55193,nombre,ɘj,,5-üy.csv
1252,Mariquina,-39.45147,-73.26457,nombre,ɣɘj,,5-üy.csv
1253,Lanco,-39.5046,-72.44441,nombre,ɣ̩.ˈɡɘj,,5-üy.csv
1254,Panguipulli,-39.54399,-72.12614,nombre,ɣɘj,,5-üy.csv
1255,Valdivia,-39.81291,-72.95438,nombre,ɘj,,5-üy.csv
1256,San Pablo,-40.38308,-73.34988,nombre,ɘj,,5-üy.csv
1257,Chalileo,-36.42252,-66.47321,nombre,ɘj,,5-üy.csv
1258,Picunches,-38.78279,-70.22884,nombre,ɘj,,5-üy.csv
1259,Aluminé,-39.19681,-71.05406,nombre,ɘj,,5-üy.csv
1260,Junín de los Andes,-39.82386,-71.28742,nombre,ŋ̩.ˈɡɘj,,5-üy.csv
1261,Huiliches,-39.63992,-71.18686,nombre,ɣɘj,,5-üy.csv
1262,Cushamen,-42.23392,-71.34994,nombre,ɘj,,5-üy.csv
1263,Futaleufú,-42.95052,-71.18351,nombre,ɣɘj,,5-üy.csv
1264,Lago Rosario,-43.24408,-71.32581,nombre,ɣɘj,,5-üy.csv
1265,Ref. Spelling,-40.0,-75.5,sangre,möʎfɘɲ,mollfüñ,4-mollfüñ.csv
1266,Santa Bárbara,-37.67405,-71.80186,sangre,ˈmöʎ.vɘn,,4-mollfüñ.csv
1267,Cañete,-37.96722,-73.39282,sangre,ˈmöʎ.vɘɲ,,4-mollfüñ.csv
1268,Tirúa,-38.3699,-73.49067,sangre,ˈmöʎ.vɘɪ̯,,4-mollfüñ.csv
1269,Alto Bío Bío,-38.04457,-71.36344,sangre,möʎ.ˈvɘɲ,,4-mollfüñ.csv
1270,Angol,-37.86289,-72.68304,sangre,möʎ.ˈvɘɲ,,4-mollfüñ.csv
1271,Lumaco,-38.17584,-72.89947,sangre,möʎ.ˈvɘɲ,,4-mollfüñ.csv
1272,Ercilla,-38.04926,-72.44544,sangre,möʎ.ˈfɘɲ,,4-mollfüñ.csv
1273,Galvarino,-38.40865,-72.78342,sangre,möʎ.ˈfɘɲ,,4-mollfüñ.csv
1274,Victoria,-38.35303,-72.19395,sangre,ˈmöʎ.fɘn,,4-mollfüñ.csv
1275,Lonquimay,-38.42587,-71.37014,sangre,möʎʎ̥.ˈfʷɘɲ,,4-mollfüñ.csv
1276,Chol Chol,-38.51661,-72.97454,sangre,möʎ.ˈfɘɲ,,4-mollfüñ.csv
1277,Dollinco,-38.67157,-72.82837,sangre,möʎ.ˈfɘɲ,,4-mollfüñ.csv
1278,Vilcún,-38.59695,-72.31239,sangre,möʎ.ˈfɘɲ,,4-mollfüñ.csv
1279,Puerto Saavedra,-38.78431,-73.39912,sangre,möʎ.ˈfɘɲ,,4-mollfüñ.csv
1280,Truf Truf,-38.75576,-72.43983,sangre,möʎ.ˈfʷɘɲ,,4-mollfüñ.csv
1281,Icalma,-38.72338,-71.1847,sangre,möʎ.ˈfɘɲ,,4-mollfüñ.csv
1282,Freire,-38.99144,-72.8833,sangre,möʎ.ˈfɘɲ,,4-mollfüñ.csv
1283,Cunco,-38.97601,-72.01425,sangre,möʎ.ˈfɘn,,4-mollfüñ.csv
1284,Nueva Toltén,-39.20931,-73.1312,sangre,möʎ.ˈfɘɲ,,4-mollfüñ.csv
1285,Villarrica,-39.48612,-72.3038,sangre,möʎ.ˈfɘɲ,,4-mollfüñ.csv
1286,Curarrehue,-39.46788,-71.55193,sangre,möʎ.ˈfɘɲ,,4-mollfüñ.csv
1287,Mariquina,-39.45147,-73.26457,sangre,möʎ.ˈfɘ̆n,,4-mollfüñ.csv
1288,Lanco,-39.5046,-72.44441,sangre,möl̠.ˈɸ̞ɘɲ,,4-mollfüñ.csv
1289,Panguipulli,-39.54399,-72.12614,sangre,möʎ.ˈfʷëɲ,,4-mollfüñ.csv
1290,Valdivia,-39.81291,-72.95438,sangre,möʎ.ˈfɘɲ,,4-mollfüñ.csv
1291,San Pablo,-40.38308,-73.34988,sangre,möʎ̝.ˈfɘn,,4-mollfüñ.csv
1292,S. Juan de la Costa,-40.51004,-73.52129,sangre,mʷöʎ̝̥.vɘn,,4-mollfüñ.csv
1293,Chalileo,-36.42252,-66.47321,sangre,möʎ.ˈvɘn,,4-mollfüñ.csv
1294,Picunches,-38.78279,-70.22884,sangre,möʎ.ˈvɘɲ,,4-mollfüñ.csv
1295,Zapala,-38.85047,-69.74997,sangre,möʎ.ˈfɘɲ,,4-mollfüñ.csv
1296,Aluminé,-39.19681,-71.05406,sangre,möʎ.ˈfɘɲ,,4-mollfüñ.csv
1297,Junín de los Andes,-39.82386,-71.28742,sangre,möʎ.ˈfʷɪɲ,,4-mollfüñ.csv
1298,Huiliches,-39.63992,-71.18686,sangre,möʎf.ˈʋɘɲ,,4-mollfüñ.csv
1299,Jacobacci,-41.28813,-69.55719,sangre,möʎ.ˈfʷɘɲ,,4-mollfüñ.csv
1300,Cushamen,-42.23392,-71.34994,sangre,möʎ.ˈfɘɲ,,4-mollfüñ.csv
1301,Futaleufú,-42.95052,-71.18351,sangre,möʎ.ˈfwɪ̃,,4-mollfüñ.csv
1302,Lago Rosario,-43.24408,-71.32581,sangre,möʎ.ˈfɘn,,4-mollfüñ.csv
1303,Ref. Spelling,-40.0,-75.5,vino,pʊlkɘ,pulkü,9-pulkü.csv
1304,Santa Bárbara,-37.67405,-71.80186,vino,ˈpʊl.kʊ,,9-pulkü.csv
1305,Cañete,-37.96722,-73.39282,vino,pʰɘl.kʰö,,9-pulkü.csv
1306,Tirúa,-38.3699,-73.49067,vino,ˈpɘl.kö,,9-pulkü.csv
1307,Alto Bío Bío,-38.04457,-71.36344,vino,ˈpʊl.kö,,9-pulkü.csv
1308,Angol,-37.86289,-72.68304,vino,ˈpʊl.kʊ,,9-pulkü.csv
1309,Lumaco,-38.17584,-72.89947,vino,ˈpʊl.kʊ̥,,9-pulkü.csv
1310,Ercilla,-38.04926,-72.44544,vino,ˈpɘ̆l.kɘ̥,,9-pulkü.csv
1311,Galvarino,-38.40865,-72.78342,vino,ˈpʊl.kʊ,,9-pulkü.csv
1312,Victoria,-38.35303,-72.19395,vino,pʰʊl.ˈkʊ,,9-pulkü.csv
1313,Lonquimay,-38.42587,-71.37014,vino,ˈpʊlɬ.kʊ̥,,9-pulkü.csv
1314,Chol Chol,-38.51661,-72.97454,vino,pʊl.ˈkʊ,,9-pulkü.csv
1315,Dollinco,-38.67157,-72.82837,vino,pʰʊl.ˈkɘ,,9-pulkü.csv
1316,Vilcún,-38.59695,-72.31239,vino,ˈpʰʊl.kʊ,,9-pulkü.csv
1317,Puerto Saavedra,-38.78431,-73.39912,vino,ˈpʊl.kʊ,,9-pulkü.csv
1318,Truf Truf,-38.75576,-72.43983,vino,ˈpʊlɬ.kö,,9-pulkü.csv
1319,Icalma,-38.72338,-71.1847,vino,ˈpʊl.kʊ,,9-pulkü.csv
1320,Freire,-38.99144,-72.8833,vino,ˈpʊl.kʊ,,9-pulkü.csv
1321,Cunco,-38.97601,-72.01425,vino,pʊl.ˈkʊ,,9-pulkü.csv
1322,Nueva Toltén,-39.20931,-73.1312,vino,ˈbʊl.kʊ,,9-pulkü.csv
1323,Villarrica,-39.48612,-72.3038,vino,ˈpʊl.kʊ,,9-pulkü.csv
1324,Curarrehue,-39.46788,-71.55193,vino,pʊl.ˈkʊ,,9-pulkü.csv
1325,Mariquina,-39.45147,-73.26457,vino,ˈpɘ̆l.kʊ,,9-pulkü.csv
1326,Lanco,-39.5046,-72.44441,vino,pʊl.ˈkʰʊ,,9-pulkü.csv
1327,Panguipulli,-39.54399,-72.12614,vino,ˈpʊl.kö,,9-pulkü.csv
1328,Valdivia,-39.81291,-72.95438,vino,ˈpʊl.kʰʊ,,9-pulkü.csv
1329,San Pablo,-40.38308,-73.34988,vino,ˈbɘl.kʊ,,9-pulkü.csv
1330,S. Juan de la Costa,-40.51004,-73.52129,vino,ˈpʊɬ.kʊ,,9-pulkü.csv
1331,Chalileo,-36.42252,-66.47321,vino,bʊl.ˈkʊ,,9-pulkü.csv
1332,Picunches,-38.78279,-70.22884,vino,ɸʊl.ˈkʊ,,9-pulkü.csv
1333,Zapala,-38.85047,-69.74997,vino,ɸʊl.ˈkʊ,,9-pulkü.csv
1334,Aluminé,-39.19681,-71.05406,vino,hʊl.ˈkʊ,,9-pulkü.csv
1335,Junín de los Andes,-39.82386,-71.28742,vino,pʊl.ˈkʊ,,9-pulkü.csv
1336,Huiliches,-39.63992,-71.18686,vino,pʊl.ˈkʊ,,9-pulkü.csv
1337,Jacobacci,-41.28813,-69.55719,vino,ɸʊl.ˈkʰʊ,,9-pulkü.csv
1338,Cushamen,-42.23392,-71.34994,vino,pʰʊl.ˈkʰʊ,,9-pulkü.csv
1339,Futaleufú,-42.95052,-71.18351,vino,ɸʊl.ˈxʊ,,9-pulkü.csv
1340,Lago Rosario,-43.24408,-71.32581,vino,pʊl.ˈkʊ,,9-pulkü.csv
